user_id,age,gender,location,platform,reels_watch_time_hours,daily_screen_time_hours,scrolling_sessions_day,notifications_per_day,sleep_hours,physical_activity_hours_week,stress_level,attention_span_score,focus_level,task_completion_rate
8876,32,Female,Urban,Instagram Reels,1.92,3.14,6,24,7.08,5.5,Medium,8.09,6.44,53
8877,34,Female,Urban,YouTube Shorts,2.86,8.34,7,24,7.12,,Low,7.81,6.21,40.6
8878,43,Male,Rural,TikTok,1.53,4.97,3,0,6.86,,Medium,8.67,6.38,49.8
8879,17,Male,Urban,Instagram Reels,4.01,8.21,12,56,6.65,5.5,Medium,7.75,6.14,47.5
8880,38,Male,Suburban,Instagram Reels,2.69,5.91,6,13,8.68,4.1,Medium,8.23,5.38,39.6
8881,32,Male,Urban,Instagram Reels,3.52,8.05,5,19,7.21,3.1,Medium,7.64,5.09,42.3
8882,20,Male,Suburban,TikTok,4.67,9.05,9,41,6.42,3.5,Medium,7.12,5.82,48.8
8883,30,Female,Urban,TikTok,3.89,12.41,12,60,7.78,3.1,Medium,7.49,4.44,43.5
8884,32,Female,Suburban,Instagram Reels,2.54,7.53,5,14,7.39,3,High,7.57,5.35,45.1
8885,27,Male,Rural,Instagram Reels,2.08,4.06,2,10,8.8,7.6,Low,9.26,7.85,59.3
8886,24,Unknown,Urban,YouTube Shorts,4.04,12.85,11,12,7.85,2,Medium,5.89,3.67,27.4
8887,41,Female,Rural,YouTube Shorts,1.04,3.39,2,0,9.9075,7.9,Low,8.77,7.85,65.6
8888,23,Female,Suburban,TikTok,4.9,11.18,15,80,5.92,3.2,High,6.37,4.88,31.5
8889,22,Male,Urban,Instagram Reels,4.34,11.37,13,53,7.26,4.9,Medium,7.8,6.05,35.8
8890,20,Female,Urban,YouTube Shorts,3.59,8.77,9,31,7.3,4.2,Medium,6.85,4.44,27.2
8891,22,Male,Urban,YouTube Shorts,4.25,11.61,11,33,6.87,5.1,High,5.74,2.97,20.2
8892,25,Male,Urban,Instagram Reels,3.4,6.48,8,31,7.45,4.1,Medium,9.49,6.9,53.4
8893,32,Female,Suburban,YouTube Shorts,2.75,6.53,6,30,7.32,5.8,Medium,7.39,3.48,37.1
8894,32,Male,Suburban,YouTube Shorts,1.4,6.39,1,11,7.81,4.2,Low,7.89,6.45,40.2
8895,22,Male,Suburban,TikTok,5,11.07,14,51,6.07,0.7,High,6.59,5.41,27.3
8896,26,Female,Urban,Instagram Reels,3.76,7.7,14,67,7.92,2.5,High,6.08,4.54,32.1
8897,41,Female,Urban,Instagram Reels,2.19,5.01,5,34,8.29,3.8,Low,7.74,6.67,50.6
8898,24,Male,Rural,YouTube Shorts,1.7,2.43,7,31,7.63,6.7,Medium,8.03,7.69,63.3
8899,19,Male,Rural,TikTok,4.87,11.47,9,34,5.45,5.3,High,6.09,2.88,20.9
8900,17,Female,Suburban,Instagram Reels,4.39,8.5,9,50,6.17,5.4,High,6.27,4.94,23.6
8901,17,Female,Suburban,Instagram Reels,3.46,11.94,6,26,5.76,3.3,Medium,6.22,5.45,35.2
8902,22,Male,Urban,TikTok,2.97,9.29,5,17,7.27,3.3,Low,8.88,7.69,50.4
8903,27,Male,Suburban,YouTube Shorts,3.45,9.03,9,40,5.01,4.3,High,6.12,3.76,40.2
8904,29,Non-binary,Urban,YouTube Shorts,1.38,6.38,7,20,7.39,6.1,Low,8.45,5.6,40.2
8905,17,Female,Urban,YouTube Shorts,3.63,8.86,10,33,5.45,3.8,High,6.6,3.64,32.1
8906,21,Male,Urban,TikTok,5.5,12.64,10,45,6.2,3.8,High,6.14,4.62,32.8
8907,15,Female,Suburban,TikTok,4.03,9.74,9,41,6.93,4,Medium,9.36,5.91,41.2
8908,16,Female,Urban,TikTok,4.06,10.57,8,29,6.63,6.9,High,6.1,4.51,43.7
8909,44,Female,Urban,TikTok,2.01,7.35,6,31,7.02,7.3,Low,9.37,7.08,36.4
8910,24,Female,Rural,YouTube Shorts,4.85,9.55,11,38,8.86,4.4,Medium,6.67,5.88,37.2
8911,44,Male,Urban,YouTube Shorts,1.18,3.36,5,43,8.02,10.2,Low,8.24,7.72,49.1
8912,27,Female,Suburban,Instagram Reels,2.23,5.88,10,36,8.76,6.2,Low,8.85,7.26,46.8
8913,22,Female,Urban,TikTok,4.62,12.02,11,36,6.73,5.1,High,6.81,5.29,29.1
8915,41,Male,Rural,TikTok,2.06,6.17,6,33,7.82,4.7,Low,7.1,6.28,52
8916,38,Female,Urban,YouTube Shorts,1.05,6.08,2,1,8.78,,Low,10,8.38,71.8
8917,37,Female,Suburban,YouTube Shorts,0.3,4.29,1,4,8.33,4.8,Low,9.52,7.53,62.3
8918,18,Female,Rural,Instagram Reels,4.27,9.09,8,27,7.61,3.5,Medium,7.39,5,41.9
8919,43,Female,Urban,YouTube Shorts,2.16,3.95,4,0,7.53,7,Low,9.74,7.49,40.2
8920,37,Male,Rural,YouTube Shorts,1.76,6.09,7,43,7.15,4.5,Low,8.11,6.98,47.6
8921,22,Male,Urban,Instagram Reels,3.37,10.21,8,37,6.39,1.1,Medium,7.84,3.82,25.2
8922,36,Female,Urban,TikTok,3.27,8.76,7,30,8.13,5.4,Low,8.2,6.81,52.7
8923,26,Female,Rural,TikTok,3.88,7.83,12,49,7.81,7.2,Medium,8.04,6.25,47.9
8924,16,Female,Urban,Instagram Reels,5.46,10.64,12,39,8.03,5,Medium,6.83,4.27,26.1
8925,17,Female,Urban,Instagram Reels,4.88,9.77,10,40,6.14,2.5,High,7.1,2.66,28.8
8927,19,Female,Urban,YouTube Shorts,2.61,8.93,7,12,7.21,3.1,Medium,8.47,5.84,27.5
8928,38,Non-binary,Suburban,YouTube Shorts,2.77,9.2,5,7,6.14,3.3,Medium,7.56,4.29,22.6
8929,23,Male,Urban,Instagram Reels,3.58,7.71,8,21,7.19,7.1,Low,7.99,6.14,47.7
8930,24,Male,Urban,TikTok,5.78,13.1,12,48,4.86,1.7,High,7.03,4.95,23.4
8931,22,Male,Urban,Instagram Reels,4.73,9.75,14,52,5.88,7.7,High,6.52,3.37,28.2
8932,38,Female,Urban,TikTok,1.99,5.29,7,39,8.1,4,Low,6.92,5.78,46
8933,33,Female,Urban,YouTube Shorts,2.28,6.18,6,16,8.06,4.4,Low,10,8.86,60.3
8934,37,Female,Suburban,TikTok,1.12,3.68,1,14,8.71,7,Low,8.75,6.36,58.9
8935,20,Female,Suburban,TikTok,3.95,10.97,9,45,6.62,3.6,Medium,6.95,3.66,33.4
8936,16,Female,Rural,Instagram Reels,3.61,9.22,10,65,6.47,3.8,High,7.85,5.44,48.7
8937,21,Female,Suburban,TikTok,5.3,15.14,11,42,5.37,0,High,5.74,3.26,16.4
8938,22,Female,Suburban,YouTube Shorts,4.43,10.94,14,56,7.86,,Medium,8.57,7.4,54.2
8939,29,Male,Suburban,Instagram Reels,2.34,7.81,6,,6.48,4.3,Medium,8.87,7.18,51.1
8940,32,Female,Suburban,Instagram Reels,2.15,8.26,4,32,7.88,3.2,Low,8.77,6.65,46.3
8941,26,Unknown,Urban,TikTok,5.32,14.39,13,44,6.27,0.8,High,7.04,4.44,25.3
8942,28,Female,Suburban,TikTok,5.08,9.74,13,54,6.41,0.6,High,5.6,3.79,29.2
8943,27,Male,Urban,Instagram Reels,3.27,8.19,9,25,6.88,5.5,Medium,7.58,5.93,36.8
8944,41,Female,Rural,YouTube Shorts,0.61,3.19,1,23,8.18,6.9,Low,9.15,5.78,54.1
8945,22,Female,Suburban,Instagram Reels,3.74,11.29,13,64,6.79,3.9,Medium,7.69,5.65,48.1
8947,35,Female,Suburban,TikTok,4.05,7.46,12,36,5.9,5,Medium,7.14,4.15,32.5
8948,35,Female,Urban,TikTok,3.49,9.23,9,42,7.03,5.7,Low,7.98,5.99,39.4
8949,41,Female,Suburban,YouTube Shorts,1.35,5.62,7,10,7.74,4.1,Low,9.46,6.57,48.6
8950,16,Male,Rural,TikTok,4.36,9.24,11,48,6.47,7.4,High,7.2,3.5,23.9
8951,26,Female,Rural,YouTube Shorts,2.24,8.59,8,28,7.31,4.8,Low,9.61,6.96,57.1
8952,27,Female,Urban,Instagram Reels,2.96,9.83,8,26,8.02,5.4,Medium,5.81,3.51,45.7
8953,29,Male,Rural,Instagram Reels,2.56,6.75,6,31,8.19,5.2,Low,9.45,6.64,44.9
8954,16,Male,Suburban,YouTube Shorts,2.89,7.06,9,39,7.66,4.3,Low,8.28,6.04,41
8955,31,Male,Urban,Instagram Reels,2.03,6.36,8,26,8.76,4.1,Low,7.71,6.34,48.7
8956,28,Male,Suburban,YouTube Shorts,1.96,6.3,7,11,7.27,7.3,Medium,6.5,4.07,35
8957,23,Female,Urban,TikTok,5.11,12.32,11,50,6.11,4,High,7.38,4.06,24.5
8958,18,Male,Urban,TikTok,5.05,13.09,12,52,6.52,3.8,High,6.21,3.99,15.2
8959,37,Female,Suburban,YouTube Shorts,0.92,3.24,2,25,7.8,6,Low,8.55,6.56,59
8960,27,Female,Rural,Instagram Reels,1.91,4.27,4,24,6.46,4.8,Low,7.79,6.08,37.2
8961,34,Male,Urban,YouTube Shorts,0.62,4.7,1,9,7.07,,Low,8.91,7.1,54.9
8962,28,Female,Suburban,YouTube Shorts,4.08,10.39,11,45,8.6,6.2,Medium,10,6.88,55.9
8963,44,Male,Urban,YouTube Shorts,0.73,3.37,4,16,8.34,5.6,Low,8.49,6.78,66.7
8964,22,Female,Rural,TikTok,4.2,10.61,8,24,5.87,6.9,Medium,7.39,5.45,39.9
8965,27,Female,Suburban,TikTok,3.18,8.31,6,37,8.01,2.9,Medium,10,5.91,50.2
8966,27,Male,Suburban,YouTube Shorts,4,9.35,10,35,6.27,6.2,High,7.7,3.15,34.9
8967,22,Male,Urban,TikTok,2.44,9.39,8,26,8.81,4.2,Low,8.04,4.95,36.1
8968,28,Female,Urban,Instagram Reels,5.8,13.58,18,84,6.44,,High,5.74,3.63,15.5
8969,31,Male,Suburban,Instagram Reels,1.96,7.64,5,19,8.31,8,Medium,9.25,6.45,45.7
8970,42,Female,Urban,Instagram Reels,3.06,6.92,9,43,8.09,8,Medium,8.6,5.19,35.9
8971,25,Male,Urban,TikTok,5.36,11.72,10,29,6.77,5.8,Medium,6.15,3.97,37.1
8972,41,Female,Urban,Instagram Reels,1.19,4.63,1,4,8.36,4.5,Low,8.12,6.9,57.3
8973,23,Male,Suburban,Instagram Reels,4.24,10.64,9,44,6.84,5,Medium,6.69,5.31,33.5
8974,34,Male,Rural,Instagram Reels,3.6,9.58,10,16,7.78,3.1,Medium,9.14,7.28,47.6
8975,39,Female,Suburban,YouTube Shorts,0.3,3.23,1,1,7.73,3.8,Low,8.79,6.77,60.4
8976,18,Female,Suburban,Instagram Reels,3.15,9.82,10,50,6.18,2.2,High,5.96,5.13,44.8
8977,23,Male,Rural,TikTok,3.86,9.19,9,36,7.14,2.4,High,9.11,6.95,47.7
8978,17,Female,Urban,Instagram Reels,4.93,11.62,11,62,6.28,3.3,High,5.75,3.32,32.3
8979,29,Female,Urban,TikTok,3.25,6.74,9,46,8.95,,Medium,6.46,4.52,44.4
8980,29,Female,Urban,TikTok,4.03,11.73,13,52,6.69,,High,8.54,6.01,35
8981,27,Female,Urban,TikTok,3.94,8.97,8,31,6.81,6.1,Medium,9.08,7.54,42.6
8982,36,Female,Suburban,YouTube Shorts,2.81,7.46,9,31,8.29,4.1,Low,9.24,7.44,58.4
8983,31,Male,Urban,Instagram Reels,1.82,6.62,6,20,8.28,7.2,Low,8.32,6.94,56
8984,39,Male,Urban,YouTube Shorts,1.29,2,1,12,9.02,9.2,Low,9.72,7.41,59.8
8985,27,Female,Suburban,Instagram Reels,3.17,7.6,8,49,7.98,4.7,Medium,7.27,5.25,37.6
8986,24,Male,Suburban,TikTok,4.24,9.24,12,38,6.38,4.1,High,5.28,2.32,18
8987,35,Male,Urban,TikTok,3.49,9.85,10,,6.77,5,High,8.56,6.28,50.7
8988,36,Female,Rural,YouTube Shorts,1.3,5.83,3,14,8.29,7.8,Low,8.94,7.42,62.2
8989,22,Female,Suburban,YouTube Shorts,2.08,6.33,5,37,7.63,,Low,8.6,7.69,46
8990,22,Female,Urban,Instagram Reels,6.22,12.98,20,79,6.79,0,High,6,2.73,12
8991,34,Female,Suburban,TikTok,3.13,6.36,6,34,7.78,5.6,High,7.66,5.41,28.9
8992,27,Female,Suburban,Instagram Reels,4.32,6.27,8,33,7.59,6.3,Medium,5.89,3.37,27.2
8993,33,Female,Urban,YouTube Shorts,2.93,9,9,24,6.47,3.9,Medium,8.29,6.21,41.5
8994,34,Non-binary,Suburban,Instagram Reels,3.9,6.51,11,60,8.38,3.8,Low,8.23,6.95,49.5
8995,34,Male,Urban,Instagram Reels,2.34,7.94,7,34,7.21,2.6,Medium,7.06,5.36,31.4
8996,38,Female,Suburban,TikTok,0.58,2,1,7,8.44,7.7,Low,9.21,7.78,58.9
8998,18,Female,Suburban,TikTok,4.39,12.05,11,34,5.9,3.4,Medium,7.97,6.63,45.8
8999,26,Unknown,Suburban,Instagram Reels,3.16,8.54,6,29,7.72,4.3,Medium,7.29,5.48,40
9000,42,Male,Suburban,TikTok,2.8,10.26,8,29,6.26,5.3,Low,6.39,5.12,20.9
9001,23,Male,Urban,YouTube Shorts,4.12,13.5,9,,6.58,2.3,High,5.7,1.34,10.8
9002,16,Male,Suburban,TikTok,6.05,12.54,15,55,5.88,3.2,High,5.21,3.49,14.6
9003,17,Male,Urban,TikTok,4.7,10.51,11,53,7.33,,Low,7.67,5.18,28.4
9004,28,Unknown,Urban,Instagram Reels,3.66,8.86,11,35,6.09,4.7,High,8.14,5.54,30.1
9005,22,Male,Urban,YouTube Shorts,2.15,5.41,7,18,7.53,5.4,High,8.4,4.18,31.3
9006,40,Unknown,Urban,YouTube Shorts,0.72,3.52,3,7,8.91,4.7,Low,10,6.99,60.1
9007,42,Male,Urban,TikTok,2.57,5.46,6,21,6.45,4.8,High,8.22,6.63,49.2
9008,21,Female,Rural,Instagram Reels,3.48,8.92,9,41,6.27,2,High,6.58,5.26,32.6
9009,24,Male,Rural,TikTok,4.42,9.46,12,33,7.41,3.6,High,6.47,5.13,40.8
9010,29,Female,Urban,TikTok,3.33,9.32,10,18,7.28,5.6,Medium,7.28,5.05,41.7
9011,18,Female,Suburban,Instagram Reels,3.53,7.98,10,43,9.07,3.1,Medium,7.11,4.59,40
9012,20,Male,Urban,YouTube Shorts,2.44,6.86,5,31,8.14,4.5,Medium,7.23,6.15,54.9
9013,27,Female,Urban,TikTok,2.98,7.01,8,43,8.37,4.2,Low,10,8.4,56.7
9014,16,Male,Suburban,TikTok,3.37,6.87,3,21,6.46,2.8,Low,8.74,7.41,41.7
9015,42,Male,Urban,Instagram Reels,2.85,6.66,7,31,8.23,4.9,Medium,9.73,7.07,50.1
9016,32,Female,Urban,TikTok,2.84,10.18,5,22,6.16,5.5,Medium,9.01,5.66,44.5
9017,25,Female,Urban,Instagram Reels,2.89,5.42,9,49,7.32,7.3,Low,8.6,6.73,57
9018,17,Female,Urban,Instagram Reels,4.73,12.49,13,44,6.47,3.4,High,7.17,5.63,39.1
9019,32,Female,Rural,YouTube Shorts,3.07,10.3,9,42,6.7,3.9,High,8.01,6.18,44.2
9020,33,Male,Urban,Instagram Reels,1.92,7.77,6,16,9.56,3.7,Low,7.86,5.2,51.7
9021,20,Male,Suburban,YouTube Shorts,2.68,9.03,9,33,6.13,5.8,Medium,9.24,5.46,36.6
9022,44,Female,Rural,YouTube Shorts,0.7,3.89,1,0,7.47,5.3,Low,6.78,5.38,50.8
9023,26,Male,Suburban,Instagram Reels,2.18,7.62,5,22,8.21,4.7,Low,9.98,7.15,49.1
9024,43,Unknown,Urban,Instagram Reels,3.22,6.65,7,26,6.33,6,Low,6.67,6.67,40.5
9025,34,Female,Urban,YouTube Shorts,1.02,6.13,4,9,7.56,3.3,Medium,7.89,5.07,37.6
9026,24,Male,Suburban,Instagram Reels,3.3,7.55,9,33,7.19,4.7,Medium,9.31,5.54,45
9027,22,Female,Rural,Instagram Reels,4.53,11.85,10,53,6.91,2.6,High,6.16,4.11,18.9
9028,29,Male,Urban,Instagram Reels,3.22,9.79,12,57,7.59,5.3,Low,7.92,4.94,24.7
9029,31,Female,Rural,Instagram Reels,2.71,8.52,9,42,7.25,2.2,Low,7.86,4.45,28.4
9030,28,Female,Urban,YouTube Shorts,1.77,4.7,8,27,7.33,6.4,Medium,8.25,5,48.1
9031,31,Female,Suburban,YouTube Shorts,3.06,4.92,8,17,5.09,4.5,High,6.39,2.14,14.5
9032,19,Male,Urban,Instagram Reels,4.2,12.39,12,68,7.27,3.3,Medium,8.79,7.47,52.5
9033,23,Female,Urban,Instagram Reels,5.18,14.96,12,45,5.77,4.9,High,6.35,3.4,21.4
9034,27,Male,Suburban,Instagram Reels,1.57,6.52,4,18,8.84,4.8,Medium,9.32,6.29,43.9
9035,28,Female,Urban,YouTube Shorts,2.55,6.29,7,13,7.97,5.8,Medium,8.54,5.54,56.2
9036,42,Female,Rural,TikTok,2.43,7.61,6,30,7.29,5.9,Medium,7.4,4.44,30.4
9037,19,Non-binary,Urban,TikTok,4.24,10.82,7,42,6.35,2.8,Medium,6.06,3.55,19.5
9038,37,Male,Suburban,YouTube Shorts,1.17,3.2,3,28,7.78,6.3,Low,7.58,6.62,41.4
9039,29,Female,Urban,YouTube Shorts,2.51,5.49,8,32,6.33,5.9,High,7.47,6.44,62
9040,17,Female,Urban,TikTok,4.46,9.46,9,33,4.84,5,Medium,7.02,4.58,36.1
9041,34,Male,Urban,YouTube Shorts,2.36,7.67,8,47,8.64,2.9,Low,6.65,5.79,40.2
9042,29,Female,Urban,TikTok,2.74,9,5,28,7.19,1.4,Medium,8.33,6.37,45.4
9043,25,Female,Urban,Instagram Reels,3.37,9.79,12,38,7.7,2.6,High,7.45,4.53,38.1
9044,36,Male,Suburban,YouTube Shorts,2.36,3.64,10,34,8.25,4.5,Low,8.43,6.54,44.6
9045,23,Male,Rural,YouTube Shorts,3.59,9.69,11,30,7.01,1.8,Medium,8.29,5.49,47.8
9046,22,Male,Suburban,Instagram Reels,5.24,12.07,10,37,7.02,4,High,6,3.66,26.6
9047,38,Male,Rural,TikTok,1.16,4.1,3,26,7.36,3.5,Low,8.96,8.67,46
9048,22,Male,Urban,TikTok,3.73,12.05,11,49,5.4,4.4,High,6.85,4.58,32.4
9049,43,Female,Urban,YouTube Shorts,1.3,2,1,12,8.93,4.3,Low,9.78,8.98,66.1
9050,38,Male,Urban,Instagram Reels,1.43,5.08,4,0,7.85,6.4,Medium,8.49,6.82,52.8
9051,21,Female,Urban,YouTube Shorts,3.69,7.41,6,35,6.77,7.1,High,8.24,5.86,51.5
9052,42,Female,Rural,Instagram Reels,3.54,9.65,6,9,6.68,2.1,Medium,7.88,4.79,40.4
9053,23,Female,Suburban,YouTube Shorts,4.45,9.62,10,40,5.53,2,High,6.29,3.47,21
9054,19,Male,Urban,TikTok,4.68,10.32,13,60,5.6,4.3,High,7.89,4.72,29.7
9055,23,Female,Urban,Instagram Reels,4.92,12.22,15,53,8.12,3.9,Low,7.18,5.56,37.4
9056,35,Male,Urban,YouTube Shorts,1.01,6.84,1,8,8.91,7.4,Low,9.45,6.85,57.3
9057,31,Male,Rural,Instagram Reels,2.68,6.34,3,0,6.84,4.7,Medium,5.94,4.69,48.4
9058,41,Male,Suburban,YouTube Shorts,2.23,5.58,6,26,8.36,4.1,Low,10,7.34,57.7
9059,27,Male,Suburban,Instagram Reels,4.88,11.37,13,54,6.74,3.4,Low,7.54,6.52,37.3
9060,15,Female,Urban,YouTube Shorts,4.03,12.32,9,37,7.91,4.7,High,7.92,5.51,35.3
9061,15,Male,Suburban,Instagram Reels,5.1,12.21,13,60,7.77,2.4,High,5.85,3.08,38.3
9062,16,Unknown,Urban,Instagram Reels,4.93,10.05,16,55,6.8,4.7,High,6.77,4.52,38.1
9063,33,Female,Urban,Instagram Reels,2.64,7.46,7,31,8.6,5.3,Low,8.12,5.97,46.4
9064,37,Male,Suburban,TikTok,1.97,7.09,4,18,8.08,3.3,Low,9.61,7.97,60.7
9065,41,Female,Urban,YouTube Shorts,1.66,5.37,4,36,8.1,5.2,Low,9.41,5.82,42.7
9066,28,Male,Urban,Instagram Reels,3.14,5.7,9,31,7.6,3.1,Low,8.05,5.32,43.1
9067,23,Female,Urban,Instagram Reels,3.53,7.14,7,25,6.86,5.7,Medium,7.19,5.17,33.8
9068,33,Male,Rural,Instagram Reels,1.77,4.94,4,43,7.08,5,Low,8.4,6.86,52.4
9069,20,Male,Urban,TikTok,3.44,9.88,10,39,7.7,0.5,Medium,6.72,4.13,37.7
9070,16,Male,Urban,TikTok,4.43,9.71,12,45,6.3,5.7,High,6.64,3.27,32.3
9071,15,Female,Rural,TikTok,4.96,12.54,14,,6.54,3.5,High,6.28,3.53,31.6
9072,38,Non-binary,Urban,YouTube Shorts,2.69,8.71,6,16,7,,Medium,6.73,4.17,34.1
9073,41,Male,Urban,Instagram Reels,3.04,6.61,8,36,6.31,2.5,High,8.41,4.61,42.7
9074,17,Female,Urban,TikTok,5.22,9.04,13,41,5.2,2.7,High,6.83,3.92,20.3
9076,25,Male,Urban,YouTube Shorts,3.6,10.23,8,29,7.07,0.7,Medium,7.57,6.07,46.1
9077,37,Male,Urban,Instagram Reels,1.85,5.85,7,28,9.19,5.9,Low,9.28,8.28,50.8
9078,31,Female,Rural,TikTok,1.3,3.81,6,19,8.33,6.8,Low,9.85,7.91,56.7
9079,27,Male,Urban,Instagram Reels,2.7,10.4,7,36,8.05,6.5,Low,7.66,6.98,49.1
9080,44,Non-binary,Rural,Instagram Reels,2.8,5.58,2,20,7.69,3.8,High,9.73,7.43,48.9
9081,21,Male,Rural,TikTok,2.66,6.5,10,44,7.01,3.8,Medium,7.4,6.89,48.6
9082,15,Female,Urban,TikTok,3.53,6.95,8,27,5.8,2.7,High,6.22,4.95,36.7
9083,23,Female,Suburban,YouTube Shorts,3.6,11.4,12,45,6.03,3.5,High,7.15,4.35,43.4
9084,22,Female,Rural,Instagram Reels,4.7,8.32,10,34,5.31,6.8,High,7.79,4.35,26.1
9085,39,Male,Urban,YouTube Shorts,3.78,8.74,9,29,7.24,1.4,Medium,7.32,6.92,49.3
9087,23,Female,Rural,YouTube Shorts,3.84,11.71,9,23,6.81,1.7,High,7.49,3.95,21.8
9088,20,Female,Rural,Instagram Reels,5.78,12.29,13,47,7.25,3.8,High,7.97,5.07,29.2
9089,25,Male,Urban,Instagram Reels,3.94,12.62,7,27,6.57,3.2,High,6.59,4.97,34.8
9090,33,Female,Urban,Instagram Reels,2.14,6.79,7,36,8.43,3.7,Low,9.76,8.72,62.3
9091,26,Female,Suburban,Instagram Reels,4.22,7.65,9,58,8.98,5.5,Low,7.95,7.28,47.6
9092,23,Male,Urban,TikTok,3.5,8.83,9,38,6.28,1,High,6.25,2.39,10
9093,20,Male,Suburban,TikTok,4.03,10.59,9,21,7.19,3.4,High,6.69,3.92,19.9
9094,16,Female,Suburban,Instagram Reels,3.61,6.33,7,25,6.86,3.6,High,6.19,4.42,34.8
9095,22,Male,Suburban,Instagram Reels,4.39,9.04,11,30,7.51,3.8,Medium,6.12,3.54,23.8
9096,21,Male,Urban,TikTok,3.41,7.22,11,32,7.58,5.4,Medium,8.69,4.59,42.2
9097,16,Female,Suburban,TikTok,5.64,11.8,12,35,6.44,5.1,High,5.93,5.54,46.5
9098,32,Non-binary,Urban,YouTube Shorts,0.98,6.49,2,22,7.68,,Low,8.27,6.58,58.3
9099,31,Male,Suburban,YouTube Shorts,2.64,8.26,11,60,7.9,8.9,Low,7.6,7.11,54.8
9100,25,Non-binary,Urban,YouTube Shorts,3.11,10.54,5,0,6.77,3.8,High,8.72,5.75,31.1
9101,15,Male,Urban,TikTok,4.51,7.92,12,55,5.05,5.7,High,6.26,3.25,14.5
9102,44,Female,Urban,YouTube Shorts,0.68,3.35,1,0,7.6,8.4,Low,8.87,7.78,53.3
9103,20,Male,Urban,TikTok,4.06,9.92,12,50,5.37,5.4,High,7.39,3.24,14.8
9104,20,Male,Suburban,YouTube Shorts,3.36,9.38,9,36,6.83,5.7,High,6.57,2.68,19.7
9105,43,Female,Suburban,TikTok,0.3,2.41,1,5,8.93,7.4,Low,9.47,6.69,57.8
9106,39,Female,Suburban,YouTube Shorts,2.2,6.28,5,22,8.34,6.4,Low,8.84,6.25,54.5
9107,28,Female,Suburban,Instagram Reels,2.53,4.61,7,40,7.6,7,Medium,6.99,5.05,45.1
9108,31,Male,Urban,Instagram Reels,2.89,8.23,7,41,7.78,5.5,Medium,7.09,4.97,26.9
9109,24,Non-binary,Urban,TikTok,2.69,9.42,5,33,6.69,4.1,Low,8.41,7.51,40.3
9111,22,Male,Urban,Instagram Reels,5,9.55,11,47,7.1,5.3,Medium,7.45,5.94,45.3
9112,19,Female,Suburban,Instagram Reels,3.97,10.73,8,46,6.3,0.8,Medium,7.69,5.76,47.9
9113,32,Non-binary,Urban,YouTube Shorts,2.01,4.72,5,28,8.39,3,Low,9.66,7.3,44
9114,38,Male,Suburban,Instagram Reels,2.94,7.88,9,39,7.55,5,Low,8.68,5.21,38.2
9115,20,Male,Rural,TikTok,5.34,13.52,14,65,5.56,4.7,High,5.94,3.07,10.9
9116,18,Female,Urban,YouTube Shorts,3.24,6.24,7,19,6.46,5.1,High,8.01,5.22,36.8
9117,21,Female,Urban,TikTok,5.22,12.29,15,63,6.9,2.7,High,7.67,5.24,30.8
9118,24,Female,Rural,TikTok,3.38,4.47,10,,6.97,4.7,Medium,8.02,4.79,33.8
9119,19,Male,Urban,TikTok,4.1,12.55,13,44,6.13,3.5,Medium,7.76,4.71,30.1
9120,25,Female,Suburban,Instagram Reels,3.6,9,10,42,7.69,6.8,Medium,7.3,5.45,35.9
9121,19,Male,Suburban,TikTok,2.36,4.79,5,19,7.67,3.2,Low,7.45,5.36,51
9122,18,Male,Urban,TikTok,5.91,10.3,14,60,5.57,3.6,High,4.65,3.62,24.6
9123,17,Male,Urban,Instagram Reels,2.84,9.58,3,0,6.48,2.2,Medium,8.62,5.25,31.3
9124,29,Male,Urban,YouTube Shorts,3.17,7.58,6,45,8.02,5.5,Medium,8.5,6,29
9125,24,Male,Urban,Instagram Reels,5.27,12.61,17,65,6.34,2.8,High,6.33,3.97,11.2
9126,15,Female,Urban,Instagram Reels,7.03,16,20,86,4.75,3.2,High,5.36,5.13,32.2
9127,38,Male,Suburban,YouTube Shorts,2.33,4.16,6,20,6.51,5.2,High,7.78,5.19,38.7
9128,20,Male,Rural,TikTok,3.81,8.16,12,61,6.62,2.7,Low,6.22,4.35,34.3
9129,19,Male,Urban,Instagram Reels,3.74,10.5,8,33,6.86,3.9,Medium,8.08,5.83,37.9
9130,23,Male,Suburban,TikTok,5.22,13.18,11,47,6.82,2.3,High,6.75,3.19,20.7
9131,22,Male,Suburban,Instagram Reels,4.87,9.06,11,33,6.13,1.6,High,5.79,4.54,15.7
9132,34,Male,Urban,YouTube Shorts,2.28,4.75,7,10,7.91,5.4,Low,8.67,7.46,55.1
9133,31,Male,Urban,YouTube Shorts,1.94,8.82,8,35,8.13,4.9,Low,9.25,8.67,64.7
9134,24,Female,Urban,YouTube Shorts,3.81,10.29,9,35,6.96,4.5,Medium,6.49,4.14,28.8
9135,21,Female,Urban,Instagram Reels,4.46,9.2,13,49,8.23,4.1,Medium,8,5.04,34.7
9136,34,Male,Rural,Instagram Reels,2.76,7.04,7,21,7.35,4.9,High,6.91,4.73,37.7
9137,39,Female,Urban,YouTube Shorts,0.5,2.83,3,18,8.64,5.3,Low,9.86,8.11,63.5
9138,34,Male,Suburban,YouTube Shorts,1.84,7.1,6,33,7.03,4.8,Low,8.3,5.58,34.4
