user_id,age,reels_watch_time_hours,daily_screen_time_hours,sleep_hours,attention_span_score,focus_level,task_completion_rate,stress_level,platform
10004,39.0,0.72,8.89,2.0,9.67,5.04,47.57,Medium,Tiktok
10006,33.0,2.4,5.39,7.06,1.96,8.41,88.76,Low,Instagram Reels
10007,15.0,0.6,4.28,5.43,6.68,1.11,70.61,Medium,Youtube Shorts
10008,15.0,1.88,4.45,2.5,4.98,8.79,40.82,Low,Youtube Shorts
10010,17.0,3.89,10.81,5.21,6.0,6.54,80.12,High,Instagram Reels
10011,24.0,1.45,4.96,7.68,4.21,4.0,96.05,Low,Tiktok
10012,35.0,2.77,2.86,8.19,4.11,7.1,93.62,Low,Tiktok
10014,23.0,3.03,7.56,5.35,9.81,6.01,97.01,Medium,Youtube Shorts
10015,22.0,5.86,11.93,7.3,7.53,8.7,54.888,Low,Youtube Shorts
10016,17.0,0.75,3.45,5.15,3.52,5.45,40.74,Low,Tiktok
10018,27.0,3.7,6.38,8.44,9.53,1.34,74.62,High,Tiktok
10019,20.0,4.88,7.63,4.2,8.29,6.59,58.99,Low,Instagram Reels
10020,27.0,2.87,4.94,8.93,6.93,1.63,42.65,High,Tiktok
10021,37.0,3.0,5.03,8.14,4.39,1.64,70.43,Medium,Tiktok
10022,34.0,5.34,6.24,7.81,4.91,4.83,51.98,Medium,Youtube Shorts
10024,26.0,1.81,11.15,7.85,9.54,2.84,45.35,Low,Tiktok
10025,27.0,1.6,2.42,8.97,7.84,5.33,96.12,Low,Tiktok
10026,16.0,3.23,4.35,7.85,3.63,3.53,92.6,Low,Instagram Reels
10027,35.0,5.45,10.09,5.76,6.62,2.97,92.43,Medium,Youtube Shorts
10028,38.0,2.27,10.34,7.07,6.35,5.258,87.39,High,Instagram Reels
10032,20.0,3.6,4.73,6.84,3.98,6.27,84.82,Medium,Instagram Reels
10033,33.0,2.71,6.56,7.91,2.17,3.075,47.85,Low,Tiktok
10034,35.0,5.82,16.43,6.95,7.59,6.24,76.95,Low,Instagram Reels
10037,37.0,2.4,7.8,6.41,2.46,5.79,51.97,Medium,Tiktok
10038,23.0,4.18,10.26,7.86,9.87,1.88,84.37,High,Youtube Shorts
10039,31.0,1.92,5.64,5.9,8.23,5.12,95.51,High,Youtube Shorts
10040,43.0,1.85,5.48,7.54,3.6,1.24,87.27,Low,Tiktok
10041,16.0,4.43,6.68,6.01,7.66,4.74,62.14,Low,Tiktok
10043,33.0,4.26,9.52,4.54,6.88,5.21,61.85,Low,Tiktok
10046,36.0,2.94,5.89,6.66,9.81,1.14,87.39,High,Tiktok
10047,24.0,3.78,9.16,7.36,2.09,9.94,85.67,Low,Tiktok
10048,24.0,2.1,3.65,4.63,6.38,4.04,44.65,Low,Instagram Reels
10049,41.0,4.43,16.43,6.3,1.64,3.51,51.52,Low,Tiktok
10050,34.0,4.93,6.26,6.99,7.02,6.14,41.11,High,Instagram Reels
10051,23.0,1.93,10.89,4.74,3.51,7.71,86.6,Medium,Youtube Shorts
10052,31.0,2.15,7.73,6.02,3.79,3.26,56.69,High,Tiktok
10053,41.0,4.14,11.65,7.78,4.04,5.72,47.93,High,Tiktok
10055,16.0,4.37,6.6,4.73,9.47,5.33,78.47,High,Youtube Shorts
10057,18.0,2.66,8.0,7.67,8.83,5.59,96.48,Low,Instagram Reels
10058,33.0,2.67,10.12,6.32,1.96,1.43,61.95,Medium,Youtube Shorts
10059,31.0,1.9,10.41,7.15,3.1,8.895,90.03,Low,Instagram Reels
10060,19.0,1.36,8.7,8.23,6.51,6.65,72.79,High,Tiktok
10061,21.0,4.31,8.42,8.21,9.73,9.47,82.32,Low,Instagram Reels
10062,32.0,1.01,11.49,5.62,6.44,6.4,50.12,High,Instagram Reels
10064,36.0,5.05,10.33,7.19,8.36,5.36,45.14,High,Tiktok
10065,41.0,5.22,11.22,4.36,2.22,6.98,81.47,Low,Tiktok
10066,21.0,5.49,6.92,8.73,8.94,4.37,67.93,Unknown,Instagram Reels
10067,31.0,2.75,9.29,6.16,9.77,5.97,53.71,Medium,Youtube Shorts
10068,21.0,5.16,5.77,5.85,9.71,2.46,66.535,High,Instagram Reels
10069,18.0,1.37,3.59,8.54,2.33,7.99,91.34,Low,Tiktok
10070,22.0,0.62,7.87,4.59,5.95,9.19,49.28,Low,Tiktok
10072,18.0,0.91,6.58,7.43,2.75,8.14,72.04,Medium,Tiktok
10073,20.0,5.94,10.73,5.93,5.92,1.83,77.52,High,Tiktok
10076,44.0,1.85,8.06,5.92,3.84,4.48,44.03,Low,Tiktok
10079,38.0,5.11,6.06,5.14,8.23,1.79,94.08,Medium,Tiktok
10080,43.0,1.43,2.87,6.29,7.84,2.19,46.316,Low,Youtube Shorts
10082,18.0,1.73,10.98,8.58,6.62,9.57,99.15,High,Tiktok
10084,38.0,3.15,6.26,6.15,6.96,8.7,42.57,Medium,Instagram Reels
10085,28.0,1.43,11.72,6.86,6.59,5.87,73.08,Medium,Youtube Shorts
10087,32.0,1.81,3.08,8.37,3.3,6.64,43.25,Low,Tiktok
10088,24.0,2.38,7.09,8.44,1.25,5.855,83.69,High,Instagram Reels
10090,33.0,2.07,8.98,8.05,9.18,4.35,65.76,High,Instagram Reels
10091,26.0,2.58,9.61,4.73,5.1,6.85,66.97,Medium,Tiktok
10092,32.0,4.99,6.57,7.74,1.7,6.56,83.779,High,Instagram Reels
10093,31.0,1.49,16.43,6.62,5.48,2.36,84.19,High,Instagram Reels
10094,44.0,0.95,6.65,8.39,5.72,8.35,87.39,Medium,Youtube Shorts
10098,37.0,2.55,2.65,4.05,7.35,2.38,42.71,High,Youtube Shorts
10100,15.0,0.72,3.52,6.37,1.81,3.591,73.05,High,Youtube Shorts
10101,29.0,2.87,4.94,1.4549999999999987,4.59,3.36,69.81,High,Instagram Reels
10102,42.0,2.6,9.68,8.51,1.7,8.33,98.81,Medium,Instagram Reels
10103,23.0,4.06,6.1,7.99,8.46,4.01,57.66,High,Youtube Shorts
10105,42.0,3.31,6.67,6.01,6.28,3.95,70.4,Low,Instagram Reels
10106,38.0,5.93,7.69,7.48,6.19,5.96,72.14,Low,Instagram Reels
10107,42.0,2.16,6.53,4.15,9.8,3.08,79.58,High,Youtube Shorts
10108,43.0,0.67,11.19,5.18,9.24,7.58,72.26,Low,Youtube Shorts
10109,17.0,1.41,4.85,8.44,8.64,2.5,40.42,Low,Tiktok
10110,36.0,2.67,8.61,4.65,4.45,9.09,90.62,High,Youtube Shorts
10111,41.0,2.24,3.12,4.26,2.31,4.34,52.07,Medium,Youtube Shorts
10113,27.0,2.88,9.41,8.73,4.96,1.22,78.88,High,Youtube Shorts
10114,26.0,2.36,4.25,8.17,3.03,9.78,68.67,Medium,Instagram Reels
10115,34.0,1.17,7.9,8.87,1.88,8.32,74.47,High,Youtube Shorts
10116,15.0,2.13,3.53,7.77,4.92,5.02,69.85,Low,Tiktok
10121,24.0,2.85,11.18,6.24,3.89,5.38,74.49,Medium,Tiktok
10122,29.0,1.81,4.26,8.07,5.85,3.92,57.21,High,Youtube Shorts
10123,41.0,2.53,3.2,8.59,9.78,5.03,82.77,High,Youtube Shorts
10124,41.0,3.76,4.03,5.79,1.41,9.2,92.81,Medium,Instagram Reels
10125,44.0,2.43,3.7,6.31,5.76,3.54,57.79,Low,Tiktok
10127,42.0,1.14,9.98,4.24,1.95,9.42,66.31,Low,Youtube Shorts
10128,36.0,5.34,6.96,7.92,4.91,8.25,53.04,Low,Youtube Shorts
10129,32.0,2.92,5.89,6.27,6.77,5.75,88.59,High,Tiktok
10130,30.0,3.94,11.51,2.5,5.75,6.08,75.05,High,Youtube Shorts
10131,28.0,3.2,5.71,6.23,1.26,8.38,43.42,Medium,Youtube Shorts
10133,42.0,3.51,16.43,6.88,3.09,7.62,74.5,Low,Instagram Reels
10134,32.0,3.14,4.39,8.64,4.07,5.76,93.4,High,Tiktok
10135,41.0,5.59,6.99,6.46,3.81,4.57,70.1,Low,Instagram Reels
10136,21.0,4.46,4.92,8.16,8.73,7.9,74.95,Medium,Youtube Shorts
10137,31.0,1.11,7.16,7.66,1.43,3.4,67.27,Low,Instagram Reels
10138,43.0,1.48,8.69,5.65,4.13,9.06,65.37,Low,Instagram Reels
10139,32.0,4.83,9.77,6.94,4.55,6.632,53.1,Medium,Youtube Shorts
10140,26.0,5.1,9.1,7.33,6.57,6.49,97.73,Low,Youtube Shorts
10141,22.0,3.5,4.06,4.12,8.1,5.71,50.91,Low,Tiktok
10143,44.0,3.98,16.43,6.71,7.77,6.55,45.23,High,Youtube Shorts
10144,16.0,2.92,3.99,7.19,2.73,7.52,99.6,High,Instagram Reels
10146,18.0,1.1,7.27,5.25,4.73,4.3,88.87,High,Instagram Reels
10149,20.0,3.97,5.14,4.97,6.44,6.54,72.06,Low,Tiktok
10151,23.0,1.39,9.59,5.82,9.64,6.69,67.35,Low,Youtube Shorts
10154,28.0,3.99,7.63,4.22,4.58,2.64,97.12,Medium,Youtube Shorts
10155,22.0,2.6,8.95,4.17,2.89,1.7,80.53,Low,Youtube Shorts
10156,33.0,3.87,6.98,5.34,9.58,5.55,95.16,Medium,Instagram Reels
10157,17.0,4.98,6.83,4.95,7.32,7.15,52.02,High,Youtube Shorts
10158,32.0,0.64,5.68,6.7,6.11,2.46,69.47,Medium,Youtube Shorts
10159,19.0,2.98,4.71,6.28,6.68,4.79,42.07,Low,Youtube Shorts
10160,28.0,4.67,11.46,5.62,8.56,6.12,80.62,High,Youtube Shorts
10161,42.0,3.5,5.18,8.17,6.72,2.4,87.04,High,Youtube Shorts
10164,21.0,5.96,10.57,5.48,6.08,7.53,54.85,Medium,Tiktok
10165,34.0,0.8,7.87,8.87,9.7,6.72,79.35,Medium,Instagram Reels
10168,26.0,1.38,10.23,4.84,2.22,8.52,64.37,Low,Youtube Shorts
10169,16.0,2.61,7.51,6.48,5.34,8.44,61.08,Medium,Youtube Shorts
10170,25.0,1.36,3.77,6.41,7.11,8.17,40.27,Low,Tiktok
10172,36.0,5.71,7.74,6.65,6.84,9.95,80.15,High,Tiktok
10173,37.0,2.35,5.67,5.16,8.43,1.35,56.59,Low,Instagram Reels
10174,30.0,4.02,7.58,4.57,2.41,2.76,81.27,Medium,Tiktok
10175,34.0,3.44,6.98,6.85,7.35,8.247,54.56,Medium,Youtube Shorts
10176,43.0,4.99,8.02,8.66,1.61,8.44,82.93,High,Instagram Reels
10178,37.0,0.5,2.33,7.52,1.29,8.85,92.32,High,Instagram Reels
10179,18.0,4.7,9.22,6.19,6.68,4.8,72.68,Low,Tiktok
10181,38.0,3.3,8.52,8.27,7.94,2.88,89.32,High,Tiktok
10182,39.0,5.47,7.47,6.28,3.29,9.43,86.66,Low,Tiktok
10183,15.0,5.5,11.82,6.92,1.65,6.01,45.05,Medium,Instagram Reels
10184,21.0,3.38,10.35,6.22,6.55,2.47,42.88,Medium,Tiktok
10186,26.0,5.98,8.16,6.97,8.13,3.66,90.72,Medium,Tiktok
10187,24.0,2.14,3.17,6.09,3.19,2.98,59.22,Low,Instagram Reels
10188,19.0,2.29,5.86,4.43,3.69,2.55,70.29,High,Tiktok
10189,26.0,1.51,9.34,6.98,4.1,1.26,76.18,Low,Tiktok
10190,32.0,5.43,8.23,4.05,7.87,7.88,84.61,Medium,Instagram Reels
10191,24.0,4.59,6.84,5.04,3.39,5.38,89.8,Low,Youtube Shorts
10192,20.0,1.08,3.77,7.91,3.56,9.81,70.95,High,Instagram Reels
10193,42.0,5.9,10.03,4.19,5.87,4.95,64.95,Medium,Youtube Shorts
10194,26.0,4.52,16.43,6.11,5.17,8.578,55.823,Low,Youtube Shorts
10195,21.0,5.18,10.2,8.75,9.6,9.71,76.45,Medium,Youtube Shorts
10196,32.0,0.76,8.12,4.86,3.37,1.2,72.99,Medium,Youtube Shorts
10197,16.0,3.28,5.73,6.09,1.83,1.95,57.47,High,Youtube Shorts
10199,29.0,3.49,4.32,6.25,2.66,8.83,84.38,Low,Instagram Reels
10200,44.0,4.17,16.43,6.5,4.72,8.54,77.62,Medium,Instagram Reels
10201,26.0,5.0,10.18,6.02,2.68,4.3,68.9,Medium,Tiktok
10202,40.0,2.56,7.75,4.74,8.93,2.8,56.34,High,Instagram Reels
10203,31.0,5.17,6.66,4.45,3.95,8.22,80.08,High,Instagram Reels
10204,18.0,1.4,8.47,7.72,7.97,6.37,77.66,Low,Instagram Reels
10205,21.0,1.99,6.66,5.19,9.54,1.28,67.49,Medium,Instagram Reels
10206,44.0,0.74,8.44,1.4549999999999987,9.46,8.289,54.31,Medium,Instagram Reels
10207,23.0,2.5,5.07,7.72,5.72,9.61,50.49,Low,Instagram Reels
10208,33.0,2.59,10.38,4.25,9.85,1.38,60.36,High,Instagram Reels
10209,42.0,4.93,9.02,5.01,6.9,3.57,94.52,Low,Youtube Shorts
10211,37.0,2.9,10.31,6.97,9.0,6.26,93.46,Medium,Instagram Reels
10212,21.0,4.09,6.87,8.05,5.22,9.9,90.56,High,Tiktok
10213,37.0,0.79,3.75,4.3,2.37,9.24,67.53,High,Youtube Shorts
10214,16.0,1.49,2.78,5.25,8.12,2.6,71.83,Low,Instagram Reels
10215,20.0,3.95,9.0,5.88,6.62,7.07,50.18,Medium,Tiktok
10216,32.0,4.03,10.65,4.92,8.94,6.88,83.25,Medium,Tiktok
10217,20.0,4.76,10.07,6.73,8.45,1.929,65.32,Low,Tiktok
10223,26.0,3.53,11.62,5.33,2.63,6.01,89.47,Medium,Tiktok
10224,29.0,3.81,4.41,6.7,2.36,4.45,77.17,Medium,Tiktok
10226,20.0,1.61,7.74,4.98,1.77,3.75,58.28,Medium,Instagram Reels
10228,19.0,2.4,7.43,4.75,5.91,4.51,43.54,Low,Instagram Reels
10230,17.0,1.78,4.76,6.16,3.23,3.58,66.593,High,Youtube Shorts
10232,36.0,3.65,4.36,6.1,7.27,8.59,91.31,Low,Instagram Reels
10233,36.0,2.35,2.76,5.65,3.76,8.28,86.07,Medium,Tiktok
10234,24.0,1.5,3.6,6.69,8.9,6.76,44.68,Low,Instagram Reels
10235,33.0,2.28,10.37,7.62,3.25,3.74,67.62,High,Instagram Reels
10236,17.0,0.77,6.17,6.4,6.3,6.73,59.12,Medium,Instagram Reels
10237,43.0,5.73,9.97,4.31,4.32,9.64,70.51,High,Youtube Shorts
10238,26.0,3.7,7.31,4.09,7.77,6.84,97.95,High,Instagram Reels
10239,43.0,4.98,6.81,5.07,4.34,9.61,47.46,Low,Tiktok
10241,31.0,5.47,6.23,4.22,6.47,8.61,99.45,Low,Youtube Shorts
10242,21.0,3.16,10.02,5.64,7.71,7.47,99.4,Medium,Instagram Reels
10244,38.0,3.2,8.36,4.45,7.45,6.859,67.93,High,Youtube Shorts
10245,16.0,4.53,9.03,8.74,4.8,5.32,50.68,Low,Instagram Reels
10246,18.0,3.62,10.99,8.28,8.16,7.18,76.49,Medium,Youtube Shorts
10247,24.0,1.99,4.24,8.16,6.27,9.39,81.131,Low,Tiktok
10248,21.0,1.3,8.04,8.32,2.77,4.76,58.99,Medium,Youtube Shorts
10249,38.0,3.83,6.33,4.4,9.02,9.57,77.01,High,Youtube Shorts
10250,31.0,3.19,5.83,4.76,8.53,1.44,46.99,High,Youtube Shorts
10251,34.0,1.03,3.07,4.67,9.68,1.13,78.04,High,Tiktok
10252,20.0,2.68,3.34,4.56,6.12,5.44,93.8,High,Instagram Reels
10253,33.0,3.33,10.37,5.64,7.08,8.64,68.32,High,Youtube Shorts
10254,19.0,5.05,9.5,8.15,8.77,3.23,85.87,High,Tiktok
10255,24.0,0.92,5.82,5.26,1.47,7.24,78.14,Low,Youtube Shorts
10256,23.0,2.42,10.28,5.22,9.21,5.92,40.18,Low,Youtube Shorts
10258,27.0,4.07,8.25,4.48,1.51,3.57,86.49,Low,Youtube Shorts
10259,33.0,2.09,10.68,5.8,3.14,1.66,42.43,High,Instagram Reels
10260,35.0,5.15,10.39,5.48,6.28,5.83,97.37,High,Tiktok
10261,38.0,3.21,5.73,8.24,1.43,5.05,93.64,Low,Instagram Reels
10262,20.0,3.24,9.45,6.57,1.01,3.6,61.74,High,Youtube Shorts
10264,38.0,5.71,10.4,4.65,5.08,8.37,76.78,Low,Instagram Reels
10265,41.0,2.47,7.31,8.64,8.6,5.72,76.71,Low,Instagram Reels
10266,17.0,1.27,9.65,5.61,3.32,5.7,45.34,Medium,Youtube Shorts
10267,17.0,2.29,2.79,7.53,3.53,2.74,52.92,Low,Youtube Shorts
10268,18.0,0.67,7.9,8.77,1.7,6.84,78.19,Low,Unknown
10269,39.0,0.61,7.5,6.54,5.85,9.58,88.05,Low,Tiktok
10270,19.0,2.68,16.43,6.38,4.29,8.39,51.52,Medium,Youtube Shorts
10271,22.0,5.68,8.96,4.59,4.06,1.76,82.12,Low,Youtube Shorts
10272,30.0,5.29,11.18,5.95,5.12,1.48,92.23,High,Tiktok
10273,36.0,3.31,9.86,8.26,8.65,9.65,47.07,Medium,Tiktok
10274,17.0,3.61,4.2,4.68,1.95,2.8,66.35,Medium,Instagram Reels
10275,38.0,0.53,16.43,6.21,5.71,5.95,91.03,High,Tiktok
10276,26.0,1.69,3.22,7.34,2.77,1.67,62.24,High,Youtube Shorts
10277,39.0,0.64,8.22,6.1,2.91,8.59,56.17,High,Instagram Reels
10278,22.0,4.65,10.83,6.73,3.31,2.06,84.74,High,Youtube Shorts
10279,27.0,1.3,3.01,4.75,5.13,6.79,64.05,Low,Instagram Reels
10280,18.0,5.28,10.5,5.09,5.45,1.51,82.38,Medium,Tiktok
10281,28.0,4.04,9.99,5.43,8.84,2.558,47.58,High,Instagram Reels
10282,28.0,1.76,7.04,5.92,9.03,5.61,73.21,Low,Youtube Shorts
10283,27.0,1.37,16.43,6.08,6.28,1.41,62.77,Low,Tiktok
10284,41.0,3.95,6.05,5.84,3.53,2.76,99.84,Low,Tiktok
10287,18.0,2.42,7.8,7.68,8.18,9.74,47.86,High,Youtube Shorts
10289,31.0,2.21,4.18,6.2,7.78,8.73,43.08,High,Youtube Shorts
10290,17.0,6.0,9.63,8.74,8.67,4.22,44.25,High,Tiktok
10291,31.0,4.62,5.03,8.45,6.45,1.38,44.54,Low,Tiktok
10292,23.0,3.88,11.86,7.3,7.76,7.26,92.24,Medium,Instagram Reels
10293,16.0,2.83,7.01,1.4549999999999987,7.99,1.35,83.72,High,Instagram Reels
10294,39.0,3.9,7.17,6.82,5.56,5.574,98.38,Medium,Youtube Shorts
10296,34.0,0.66,11.57,6.05,8.13,7.04,81.5,Medium,Instagram Reels
10297,16.0,2.67,3.74,4.43,9.24,9.03,72.0,High,Youtube Shorts
10298,34.0,5.62,7.38,8.97,9.29,9.6,78.35,High,Instagram Reels
10299,42.0,3.94,5.96,4.83,5.77,5.75,70.77,High,Tiktok
10300,25.0,0.96,6.16,5.26,1.28,5.79,80.52,Low,Tiktok
10301,41.0,5.37,16.43,6.05,1.17,1.34,94.42,Medium,Tiktok
10302,40.0,1.98,8.62,5.69,9.45,7.93,75.25,High,Youtube Shorts
10303,36.0,1.84,3.54,5.45,4.04,9.61,93.78,High,Tiktok
10304,29.0,2.13,7.0,7.01,4.4,4.94,86.93,Medium,Tiktok
10305,25.0,3.67,9.9,8.98,5.23,8.14,91.9,Low,Instagram Reels
10307,17.0,3.2,3.66,7.89,6.31,8.07,71.12,Low,Tiktok
10308,17.0,4.45,5.13,4.64,8.06,7.83,46.407,Medium,Youtube Shorts
10309,42.0,2.24,4.12,4.1,3.32,2.94,90.09,Low,Instagram Reels
10312,38.0,4.8,7.41,4.88,5.73,7.41,71.14,Medium,Instagram Reels
10314,34.0,4.26,8.04,4.84,8.85,9.27,79.71,Medium,Instagram Reels
10315,21.0,3.15,11.93,8.53,4.63,8.45,80.18,Medium,Tiktok
10316,21.0,4.17,11.64,5.35,4.37,7.15,79.22,Medium,Tiktok
10317,27.0,0.94,10.29,6.22,6.77,1.85,88.49,Medium,Tiktok
10319,39.0,0.81,2.22,6.76,5.57,8.88,88.77,High,Tiktok
10320,35.0,1.32,10.34,8.66,7.5,7.19,67.62,High,Youtube Shorts
10323,27.0,0.92,7.44,6.91,2.12,7.38,52.61,Low,Tiktok
10325,24.0,5.85,10.34,8.95,1.19,2.31,83.3,Low,Instagram Reels
10326,15.0,3.83,9.77,5.39,5.98,6.93,85.95,High,Instagram Reels
10327,39.0,3.15,9.56,7.92,2.18,8.2,57.19,Medium,Youtube Shorts
10328,22.0,4.58,10.16,5.56,8.79,2.48,77.98,Medium,Instagram Reels
10329,36.0,2.31,4.2,5.57,9.85,8.14,71.69,High,Youtube Shorts
10330,30.0,3.21,9.29,4.52,5.46,1.84,56.11,High,Youtube Shorts
10332,17.0,5.76,8.67,5.22,4.13,8.19,73.0,Low,Youtube Shorts
10334,38.0,1.94,9.06,5.13,6.47,6.14,58.31,High,Tiktok
10335,19.0,1.78,11.72,5.26,4.09,4.82,53.63,High,Instagram Reels
10336,40.0,2.14,2.44,6.52,4.09,6.47,58.74,Low,Tiktok
10337,25.0,2.93,2.94,5.93,6.8,4.82,51.29,Medium,Youtube Shorts
10338,44.0,2.23,3.24,4.38,5.99,3.26,62.27,High,Instagram Reels
10339,21.0,2.56,6.31,6.68,7.47,3.28,81.64,Low,Instagram Reels
10341,38.0,4.69,10.07,6.87,8.02,2.564,52.63,Low,Instagram Reels
10342,24.0,4.55,6.74,8.87,3.74,2.11,57.99,Low,Instagram Reels
10343,24.0,4.98,6.85,4.5,7.83,1.87,40.13,High,Tiktok
10344,34.0,0.68,9.17,8.11,5.05,1.67,53.52,Medium,Tiktok
10345,16.0,0.76,5.62,6.53,8.0,1.13,61.716,Medium,Tiktok
10346,17.0,4.84,5.53,6.61,8.98,2.338,67.7,Low,Youtube Shorts
10347,22.0,3.43,9.57,6.6,3.25,2.73,55.98,High,Instagram Reels
10349,27.0,0.79,2.14,5.62,4.89,2.12,73.78,High,Tiktok
10350,21.0,1.9,3.44,7.16,1.46,1.85,64.55,High,Youtube Shorts
10351,27.0,4.01,4.13,4.22,7.17,5.87,65.58,High,Tiktok
10352,16.0,5.23,5.52,6.94,7.75,7.47,99.621,Low,Instagram Reels
10354,23.0,3.25,8.69,5.78,5.19,6.01,63.3,High,Tiktok
10355,34.0,3.5,10.28,5.09,6.31,4.97,55.23,Medium,Tiktok
10357,16.0,3.46,7.63,4.41,7.4,9.12,91.71,Low,Youtube Shorts
10358,32.0,3.34,5.68,4.45,5.74,6.65,97.91,Low,Youtube Shorts
10359,30.0,5.48,7.06,4.83,6.62,1.55,62.63,Medium,Instagram Reels
10361,26.0,5.5,10.94,5.33,7.08,5.72,94.87,Low,Youtube Shorts
10362,21.0,1.7,3.92,5.53,1.86,5.07,47.47,Low,Instagram Reels
10364,31.0,5.13,8.27,8.96,6.49,7.05,52.25,Low,Instagram Reels
10365,27.0,1.11,5.94,4.94,7.43,1.34,73.95,High,Instagram Reels
10367,20.0,1.51,3.17,6.46,2.99,8.36,57.23,Low,Youtube Shorts
10368,43.0,4.94,7.59,4.74,8.43,5.78,86.08,Medium,Instagram Reels
10369,37.0,3.87,5.0,6.52,4.51,1.61,79.85,Low,Instagram Reels
10371,28.0,3.1,6.06,5.62,5.96,9.47,58.72,Medium,Instagram Reels
10373,20.0,3.99,8.29,8.14,1.63,4.26,57.863,High,Instagram Reels
10374,16.0,2.85,4.44,8.94,3.72,5.81,43.132,High,Tiktok
10375,36.0,5.45,6.94,5.12,1.6,6.32,49.05,High,Instagram Reels
10376,34.0,3.36,6.83,8.44,5.32,7.44,70.51,Low,Tiktok
10377,39.0,3.28,6.54,6.69,9.12,6.99,88.6,High,Tiktok
10378,29.0,0.84,9.96,6.96,4.5,2.79,43.44,High,Instagram Reels
10380,31.0,1.47,11.04,8.71,3.59,8.64,82.96,Medium,Instagram Reels
10381,43.0,3.41,9.91,7.63,8.71,4.64,42.07,Medium,Youtube Shorts
10382,22.0,4.92,5.33,5.74,4.78,2.18,46.38,High,Instagram Reels
10383,19.0,1.68,3.81,6.45,4.2,6.48,44.54,Low,Instagram Reels
10384,31.0,3.4,4.8,7.08,7.28,4.22,80.74,High,Youtube Shorts
10385,34.0,1.82,5.33,8.14,5.61,7.67,73.66,Medium,Tiktok
10386,15.0,4.68,7.57,7.29,4.04,3.84,61.53,Low,Instagram Reels
10388,32.0,5.21,11.14,6.09,2.5,8.81,63.58,High,Tiktok
10392,32.0,3.52,4.57,6.9,6.12,7.77,43.77,High,Tiktok
10393,20.0,2.61,10.38,8.36,1.31,3.12,76.49,Medium,Tiktok
10394,36.0,4.06,8.15,6.1,3.62,9.71,48.557,High,Youtube Shorts
10396,19.0,2.79,10.72,8.02,7.62,9.47,61.3,High,Tiktok
10397,44.0,2.23,10.01,4.3,1.4,3.64,80.02,High,Tiktok
10398,33.0,2.64,9.54,6.06,8.03,6.48,47.26,Low,Youtube Shorts
10400,29.0,0.9,8.2,6.11,7.84,9.93,64.37,Low,Tiktok
10401,24.0,3.24,7.01,6.73,6.63,4.68,65.65,High,Tiktok
10402,41.0,3.22,5.74,6.97,4.06,2.61,96.61,Low,Instagram Reels
10404,26.0,2.5,7.57,6.06,3.13,1.38,99.5,High,Tiktok
10405,32.0,3.87,10.89,4.14,2.98,8.96,72.3,Low,Youtube Shorts
10407,15.0,5.76,11.2,6.56,4.54,6.15,60.93,Medium,Youtube Shorts
10409,36.0,0.73,8.95,4.73,4.78,4.03,45.06,Medium,Instagram Reels
10410,20.0,5.83,8.49,7.78,1.09,8.6,74.45,High,Tiktok
10411,17.0,4.38,8.7,5.86,2.4,6.34,95.79,Low,Youtube Shorts
10412,16.0,2.35,8.45,8.6,9.39,4.56,44.27,High,Tiktok
10413,42.0,1.31,4.22,5.94,8.16,3.93,81.35,Low,Instagram Reels
10414,16.0,1.29,3.44,4.75,3.13,2.01,73.8,High,Instagram Reels
10415,44.0,1.42,11.79,7.79,7.46,6.76,79.14,Medium,Tiktok
10416,27.0,0.75,16.43,6.36,7.02,4.28,52.93,Medium,Instagram Reels
10417,23.0,5.46,6.68,5.93,2.59,3.89,44.23,High,Tiktok
10418,30.0,3.47,6.25,5.78,4.34,9.55,44.48,High,Youtube Shorts
10419,41.0,4.35,5.6,4.75,9.22,3.46,54.8,Low,Instagram Reels
10420,19.0,5.05,9.82,5.7,7.65,8.89,52.82,Medium,Tiktok
10421,37.0,4.85,9.45,4.15,7.84,9.136,47.58,Medium,Instagram Reels
10422,42.0,5.35,11.05,6.51,6.07,8.4,55.88,Low,Instagram Reels
10423,35.0,5.82,5.95,8.48,6.99,1.18,72.04,Medium,Tiktok
10424,21.0,2.91,7.64,7.98,5.58,8.65,96.97,Low,Tiktok
10425,27.0,5.73,10.92,4.14,7.67,2.92,95.34,Medium,Tiktok
10426,34.0,4.48,11.94,8.41,7.59,4.18,56.3,Low,Tiktok
10427,38.0,0.89,11.69,6.26,1.28,9.92,43.97,Medium,Instagram Reels
10428,43.0,4.25,9.18,4.95,6.69,4.64,99.74,High,Tiktok
10431,40.0,2.55,10.25,5.27,4.69,4.32,72.26,High,Youtube Shorts
10432,27.0,3.72,10.41,4.81,9.09,6.38,93.18,High,Instagram Reels
10434,40.0,2.33,4.8,4.47,8.04,3.54,77.32,High,Tiktok
10435,21.0,0.84,8.4,7.93,2.36,3.23,72.14,Unknown,Instagram Reels
10436,24.0,3.37,5.16,6.35,4.37,1.24,53.19,Medium,Tiktok
10437,29.0,5.0,6.51,6.23,2.64,2.82,88.217,High,Youtube Shorts
10438,35.0,1.64,5.82,4.01,6.87,3.36,43.29,High,Instagram Reels
10439,41.0,3.4,11.14,8.09,7.96,1.57,61.74,Low,Tiktok
10441,19.0,1.16,7.78,6.2,8.75,2.14,70.16,High,Youtube Shorts
10443,42.0,0.94,8.63,4.31,2.13,2.7,52.45,Medium,Youtube Shorts
