user_id,age,gender,location,platform,reels_watch_time_hours,daily_screen_time_hours,scrolling_sessions_day,notifications_per_day,sleep_hours,physical_activity_hours_week,stress_level,attention_span_score,focus_level,task_completion_rate
USR09974,22.0,Male,Urban,TikTok,4.05,11.82,10,39,7.32,3.8,Medium,5.41,4.28,39.0
USR09975,28.0,Female,Urban,Instagram Reels,1.91,7.65,5,16,7.3,6.4,Moderate,9.37,5.27,37.5
USR09976,23.0,Female,Urban,Instagram Reels,2.75,8.86,9,40,6.06,3.2,High,8.57,4.23,38.6
USR09977,17.0,Male,Urban,TikTok,3.78,8.56,7,24,6.94,4.4,Medium,8.69,6.51,51.2
USR09978,43.0,Male,Urban,YouTube Shorts,1.33,3.92,2,0,6.84,7.7,Medium,7.31,4.48,40.2
USR09979,29.0, Male,Urban,Instagram Reels,2.79,7.78,5,25,8.67,3.0,Low,9.18,6.3,57.4
USR09980,35.0,Male,Suburban,Instagram Reels,2.97,5.55,7,22,7.29,2.6,Medium,8.84,7.49,53.9
USR09981,21.0,Female,Suburban,Instagram Reels,3.92,8.96,11,33,6.34,3.7,High,6.02,4.25,24.5
USR09982,33.0,Male,Suburban,YouTube Shorts,1.44,7.1,5,19,7.49,4.7,Low,8.98,6.37,44.8
USR09983,,Female,Urban,YouTube Shorts,2.0,4.87,9,29,7.38,6.4,L,8.37,6.14,35.4
USR09984,27.0,female,Urban,TikTok,3.84,9.24,10,41,5.35,3.9,Medium,6.19,5.01,33.9
USR09985,15.0,Female,Urban,TikTok,5.08,10.84,12,55,7.28,,High,6.24,3.31,17.2
USR09986,30.0,Female,Urban,TikTok,2.65,7.17,7,37,7.68,4.9,Medium,6.94,5.01,47.1
USR09987,37.0,Female,Rural,TikTok,2.57,7.34,4,,7.14,5.8,Medium,7.92,3.41,35.8
USR09988,23.0,Female,Suburban,Instagram Reels,3.12,9.29,7,27,6.93,6.0,High,5.76,3.53,25.5
USR09989,17.0,Male,Suburban,TikTok,5.27,12.36,15,66,4.98,4.1,High,4.03,1.0,12.8
USR09990,38.0,Female,Urban,TikTok,1.19,6.08,4,18,7.73,5.4,Low,9.3,7.89,46.2
USR09991,36.0,MALE,Suburban,Instagram Reels,2.62,4.97,7,30,7.64,5.2,High,7.14,4.5,27.6
USR09992,30.0,Male,Urban,YouTube Shorts,3.75,7.31,8,36,7.18,3.3,HIGH,7.58,3.82,28.3
USR09993,31.0,Female,Suburban,TikTok,3.23,8.85,6,32,8.0,6.8,Low,8.01,5.04,45.2
USR09994,19.0,Female,Suburban,TikTok,3.96,10.84,12,47,7.03,4.4,High,7.65,3.89,27.0
USR09995,19.0,Male,Rural,TikTok,4.52,10.99,16,70,7.42,3.6,High,6.85,3.0,24.3
USR09996,28.0,Male,Urban,Instagram Reels,2.41,6.37,6,13,7.25,4.5,Medium,6.66,3.92,29.2
USR09997,26.0,Male,Urban,Instagram Reels,2.42,6.5,5,6,7.38,7.2,high,7.37,4.3,34.4
USR09998,27.0,Male,Rural,Instagram Reels,3.48,8.05,12,53,7.54,3.1,Medium,7.59,5.81,38.0
USR09999,21.0,Female,Urban,TikTok,2.84,8.18,9,29,7.45,2.9,Low,7.41,5.39,43.7
USR10000,15.0,Male,Urban,YouTube Shorts,4.8,11.82,8,41,6.36,3.8,High,9.97,6.68,33.6
USR10001,23.0,m,Urban,TikTok,4.38,11.98,12,42,7.45,1.6,Low,7.12,5.24,29.5
USR10002,23.0,Male,Urban,Instagram Reels,2.62,6.29,4,30,7.39,,High,6.66,5.14,35.9
USR10003,16.0,Non-binary,Urban,Instagram Reels,4.44,11.71,11,39,7.04,4.6,Medium,8.05,6.38,44.0
USR10004,23.0,Female,Urban,Instagram Reels,2.4,7.35,8,39,6.84,3.8,Medium,7.94,6.87,55.6
USR10005,35.0,Female,Rural,Insta Reels,2.62,3.94,6,15,7.61,8.2,Low,9.95,8.11,64.4
USR10006,23.0,Male,Rural,YouTube Shorts,3.4,7.71,9,30,6.91,4.9,Medium,9.26,7.44,44.6
USR10007,20.0,Female,Suburban,YouTube Shorts,0.74,2.93,4,12,9.67,5.3,Low,8.01,5.45,55.0
USR10008,23.0,Female,Urban,TikTok,5.05,11.79,16,63,6.0,2.6,High,6.45,3.18,24.0
USR10009,19.0,F,Urban,Instagram Reels,4.0,9.96,11,40,8.69,3.8,Medium,8.31,6.75,47.3
USR10010,39.0,Female,Rural,Instagram Reels,0.9,2.47,3,8,7.55,5.8,LOW,8.79,8.44,71.5
USR10011,16.0,Non-binary,Suburban,TikTok,5.93,11.07,15,48,5.42,3.8,High,5.38,3.03,21.2
USR10012,23.0,m,Rural,Instagram Reels,3.89,10.1,10,62,7.31,6.3,Medium,7.05,4.81,34.7
USR10013,26.0,Male,Rural,Instagram Reels,2.16,6.73,3,9,6.96,4.5,High,9.28,5.82,48.5
USR10014,15.0,Male,Urban,TikTok,3.92,10.04,12,47,7.24,5.4,Medium,8.53,5.75,45.9
USR10015,17.0,Female,Rural,Instagram Reels,4.74,11.54,12,47,7.37,3.3,medium,6.4,4.14,32.7
USR10016,19.0,Male,Urban,Instagram Reels,4.29,11.22,10,36,6.82,5.4,Medium,6.81,6.39,47.8
USR10017,21.0,Female,Suburban,TikTok,4.47,10.11,11,47,7.2,7.2,Medium,6.38,3.6,25.3
USR10018,28.0,Female,Urban,TikTok,3.98,9.28,9,39,7.94,5.0,Medium,6.55,5.12,
USR10019,20.0,Male,Urban,TikTok,3.93,9.38,12,66,6.38,4.6,Medium,7.97,6.34,38.1
USR10020,33.0,Male,Rural,youtube shorts,1.3,5.77,2,3,8.02,5.4,Med,9.6,6.84,57.9
USR10021,20.0,Female,Urban,tik_tok,4.98,12.55,14,58,6.72,2.7,High,5.27,3.36,23.6
USR10022,44.0,FEMALE,Rural,instagram,0.95,3.87,2,24,7.21,7.2,Low,8.81,6.96,57.9
USR10023,32.0,Female,Urban,Instagram Reels,3.0,7.47,7,14,6.91,7.6,Medium,7.29,5.45,44.0
USR10024,41.0,Female,Urban,Instagram Reels,2.35,4.94,4,14,8.46,5.9,L,9.0,6.44,49.7
USR10025,23.0,Female,Rural,Instagram Reels,4.23,8.12,10,53,7.39,4.3,Medium,6.29,4.24,42.4
USR10026,17.0,Male,Suburban,Instagram Reels,4.04,11.44,10,39,5.32,4.5,High,6.34,3.56,26.0
USR10027,17.0,Female,Suburban,Instagram Reels,3.16,8.85,10,43,7.41,3.4,Medium,7.94,4.68,35.3
USR10028,26.0,Female,Suburban,TikTok,2.77,9.79,8,45,8.09,4.9,Medium,8.49,5.97,44.8
USR10029,17.0,male,Urban,TikTok,5.23,10.16,11,37,6.45,6.5,High,6.51,4.47,33.3
USR10030,20.0,Male,Rural,Instagram Reels,2.45,7.69,4,17,6.86,6.1,Low,7.55,6.7,51.2
USR10031,17.0,Female,Urban,TikTok,5.03,10.78,14,44,4.5,4.6,High,5.38,4.62,23.4
USR10032,23.0,Female,Suburban,YouTube Shorts,1.96,5.78,9,26,7.62,4.0,High,8.71,5.53,41.7
USR10033,28.0,Male,Urban,Instagram Reels,5.69,13.96,15,77,7.49,7.1,High,7.35,3.38,33.3
USR10034,40.0,Male,Suburban,Instagram Reels,1.29,4.72,1,0,7.21,6.9,Medium,10.0,7.14,49.7
USR10035,34.0,Female,Suburban,Instagram Reels,4.38,11.3,13,55,7.4,1.9,Medium,7.77,5.5,25.2
USR10036,30.0,Male,Urban,TikTok,4.01,9.23,13,40,8.15,3.3,Low,7.92,7.54,51.1
USR10037,25.0,Male,Rural,Instagram Reels,5.02,12.21,9,33,5.78,4.6,High,6.97,4.05,35.7
USR10038,27.0,Male,Urban,TikTok,5.26,11.65,16,62,8.01,6.0,High,6.7,4.93,48.3
USR10039,16.0,Female,Urban,TikTok,4.23,11.66,8,37,5.31,3.4,High,6.59,4.61,27.6
USR10040,34.0,Female,Urban,Instagram Reels,2.92,6.8,6,44,7.82,5.5,Medium,6.1,5.43,52.6
USR10041,27.0,Female,Suburban,YouTube Shorts,2.17,5.17,5,19,8.43,7.8,Low,7.73,4.59,36.0
USR10042,29.0,Male,Urban,Insta Reels,3.24,10.72,10,46,8.1,3.2,low,6.79,5.87,42.0
USR10043,24.0,F,Urban,Instagram Reels,4.11,8.39,10,31,6.78,2.2,High,5.34,3.39,19.1
USR10044,23.0,Female,Suburban,  Instagram Reels ,4.49,10.97,11,47,5.75,3.1,High,6.63,4.65,31.7
USR10045,43.0,Female,Urban,YouTube Shorts,0.34,4.06,3,9,7.59,5.5,low,7.93,7.52,
USR10046,24.0,f,Suburban,Instagram Reels,4.21,9.1,13,30,5.96,2.7,High,6.47,3.9,26.5
USR10047,43.0,Female,Suburban,YOUTUBE SHORTS,0.69,2.91,3,0,9.17,8.1,Low,10.0,8.03,55.1
USR10048,15.0,Female,Urban,TikTok,5.94,12.58,15,65,7.17,3.9,High,7.38,4.4,28.6
USR10049,,Male,Suburban,Instagram Reels,4.21,10.0,10,26,6.8,2.6,Medium,8.75,7.02,59.7
USR10050,24.0,,Rural,TikTok,5.58,14.27,11,49,5.17,2.5,High,4.65,3.54,23.1
USR10051,20.0,Male,Rural,tiktok,4.3,10.51,10,43,6.83,3.1,High,6.04,2.93,23.2
USR10052,35.0,Female,Urban,youtube shorts,1.8,7.53,5,20,9.26,,Low,9.19,7.19,49.4
USR10053,30.0,f,Urban,tik_tok,3.91,8.43,9,45,6.75,4.6,Moderate,7.32,4.0,29.9
USR10054,34.0,Female,Suburban,Instagram Reels,3.04,9.3,10,23,6.65,4.0,Medium,6.68,4.23,31.9
USR10055,29.0,Male,Rural,TikTok,4.72,11.14,9,40,6.55,2.7,High,6.96,3.46,32.3
USR10056,21.0,Male,Rural,Instagram Reels,3.98,8.33,5,9,6.67,5.2,Med,7.48,4.02,28.6
USR10057,,Male,Suburban,INSTAGRAM REELS,5.81,12.87,18,83,5.62,1.6,High,6.15,4.93,
USR10058,17.0,Male,Suburban,Instagram Reels,4.67,10.97,15,71,6.73,6.1,High,7.75,4.2,26.9
USR10059,19.0,Male,Suburban,Instagram Reels,4.58,11.18,10,36,6.94,6.0,High,6.91,3.61,19.4
USR10060,,Male,Urban,Insta Reels,1.99,6.18,2,11,7.69,4.9,Low,10.0,6.69,45.1
USR10061,27.0,Female,Rural,YouTube Shorts,2.88,9.06,6,42,8.22,5.8,High,7.68,2.3,27.5
USR10062,27.0,Male,Urban,TikTok,4.29,12.81,9,32,7.65,2.6,Medium,6.87,5.08,43.8
USR10063,38.0,Female,Urban,TikTok,2.13,5.73,5,14,7.97,5.8,Medium,10.0,7.7,56.6
USR10064,25.0,Male,Suburban,Tik Tok,4.01,9.05,7,28,7.51,4.8,High,7.55,4.95,31.5
USR10065,16.0,Male,Urban,Instagram Reels,5.42,12.3,13,52,5.6,0.9,High,6.16,2.9,25.2
USR10066,25.0,Male,Suburban,TikTok,3.49,8.61,7,26,6.55,3.4,High,7.71,4.7,35.7
USR10067,24.0,Male,Urban,Instagram Reels,4.84,12.37,12,40,7.01,4.4,High,7.46,3.57,16.6
USR10068,27.0,Female,Rural,YouTube Shorts,2.11,6.57,7,20,6.71,3.3,Low,9.29,7.59,47.8
USR10069,23.0,Male,Suburban,Instagram Reels,2.67,10.31,7,40,7.05,6.1,Medium,7.1,5.58,36.5
USR10070,38.0,Male,Suburban,YOUTUBE SHORTS,0.3,2.56,5,27,9.68,4.8,Low,10.0,8.19,59.6
USR10071,19.0,Female,Urban,Instagram Reels,4.59,12.51,11,35,7.17,2.1,High,8.02,5.58,34.1
USR10072,21.0,Male,Suburban,TikTok,3.73,9.32,6,31,7.07,3.5,High,5.42,2.8,17.1
USR10073,39.0,Male,Rural,youtube shorts,1.8,4.4,4,0,8.6,6.8,Low,9.46,6.88,58.4
USR10074,21.0,f,Suburban,Instagram Reels,3.15,7.79,9,33,7.7,5.4,High,6.33,4.36,41.9
USR10075,36.0,Male,Urban,Instagram Reels,2.49,7.02,5,0,8.2,6.2,Medium,8.91,6.49,
USR10076,21.0,f,Urban,TikTok,5.46,11.74,13,45,5.7,3.0,High,5.04,2.96,25.2
USR10077,32.0,Female,Urban,Instagram Reels,2.63,5.32,7,14,6.18,5.1,High,7.35,5.92,39.5
USR10078,27.0,female,Rural,YouTube Shorts,3.65,7.66,9,58,5.95,4.4,High,6.37,2.21,17.1
USR10079,28.0,Male,Urban,tiktok,1.86,6.75,8,27,7.2,3.6,Low,8.72,7.57,58.7
USR10080,27.0,Male,Urban,TikTok,3.61,11.91,7,24,9.48,5.9,Low  ,7.28,5.31,33.8
USR10081,21.0,Male,Urban,Instagram Reels,4.98,14.44,13,43,6.15,4.7,Medium,5.45,4.35,17.2
USR10082,27.0,Female,Suburban,YouTube Shorts,4.33,9.79,11,43,6.89,3.6,High,6.76,3.56,21.9
USR10083,19.0,Female,Urban,INSTAGRAM REELS,3.27,5.1,6,16,5.69,4.9,High,5.26,3.16,24.3
USR10084,24.0,Female,Suburban,tik_tok,2.77,7.77,4,10,7.67,4.1,Low,7.14,6.15,45.6
USR10085,38.0,Female,Rural,YouTube Shorts,1.02,7.3,2,16,7.41,6.7,Low,9.22,7.44,62.5
USR10086,36.0,Female,Urban,instagram reels,3.51,9.23,10,46,7.6,6.0,Medium,6.74,3.89,31.9
USR10087,20.0,Male,Urban,TikTok,3.86,10.99,14,51,6.52,6.0,Low,5.15,4.18,40.0
USR10088,36.0,Female,Rural,Instagram Reels,0.85,5.47,4,22,9.33,4.1,Low,9.08,7.36,58.2
USR10089,26.0,Male,Urban,TikTok,2.97,6.94,3,11,6.46,3.3,High,6.73,2.76,35.7
USR10090,43.0,Non-binary,Urban,YouTube Shorts,3.06,8.48,8,19,8.1,4.2,Low,8.06,unknown,36.2
USR10091,29.0,Male,Urban,Instagram Reels,3.11,7.5,7,15,8.64,5.8,MEDIUM,7.81,5.58,38.6
USR10092,36.0,Female,Urban,Instagram Reels,1.72,4.85,5,8,7.82,4.5,Low,8.81,7.03,50.1
USR10093,28.0,Female,Urban,Instagram Reels,4.34,12.19,11,58,,3.2,High,7.36,4.75,39.1
USR10094,40.0,Female,Urban,YouTube Shorts,1.5,8.8,1,8,7.99,4.1,Low,10.0,8.19,59.9
USR10095,22.0,Male,Suburban,TikTok,3.33,8.4,10,40,7.02,5.5,Medium,8.28,5.78,50.0
USR10096,39.0, FEMALE,Rural,Instagram Reels,1.15,4.91,4,24,7.04,5.4,Low,6.11,3.79,35.1
USR10097,27.0,Male,Suburban,Instagram Reels,4.49,12.05,11,41,6.01,3.5,High,5.15,3.27,21.1
USR10098,26.0,Female,Suburban,Instagram Reels,3.77,8.78,6,23,6.88,4.0,High,5.81,3.61,41.2
USR10099,30.0,Female,Suburban,TikTok,4.03,9.99,9,41,7.97,4.4,Medium,9.48,6.98,51.6
USR10100,38.0,Female,Urban,YouTube Shorts,0.3,5.57,1,6,8.75,5.0,Low,8.44,5.76,46.3
USR10101,34.0,Female,Urban,YouTube Shorts,1.48,5.91,6,16,8.18,6.8,Low,7.82,6.28,55.5
USR10102,20.0,Female,Urban,TikTok,3.81,9.32,8,43,7.05,3.4,Medium,5.97,3.88,33.6
USR10103,15.0,Female,Suburban,Instagram Reels,5.03,10.05,12,64,6.21,3.7,High,7.2,3.0,33.5
USR10104,27.0,Female,Suburban,YouTube Shorts,3.08,9.91,6,22,7.94,3.2,Low,8.61,5.62,40.7
USR10105,39.0,FEMALE,Suburban,YouTube Shorts,1.83,7.68,5,28,8.74,3.9,Low,10.0,7.99,56.7
USR10106,16.0,Female,Urban,Tiktok,4.11,9.09,10,51,6.1,1.9,High,7.23,4.31,30.0
USR10107,25.0,Male,Rural,tik_tok,3.67,9.13,10,45,7.5,4.6,Low,8.63,5.16,32.4
USR10108,42.0,Female,Urban,YouTube Shorts,1.68,5.8,6,22,7.63,3.0,Medium,8.88,6.5,42.1
USR10109,38.0,Male,Suburban,YouTube Shorts,2.46,6.11,8,31,6.98,,Medium,7.77,6.14,54.0
USR10110,,Male,Urban,  Instagram Reels ,3.45,6.4,6,31,6.95,4.4,Medium,7.78,5.42,28.0
USR10111,20.0,Female,Urban,TikTok,4.55,9.46,10,49,6.79,3.2,High,6.92,4.68,30.6
USR10112,15.0,Male,Urban,TikTok,4.85,12.59,13,64,7.05,3.9,High,6.61,3.72,37.6
USR10113,41.0,Female,Urban,YouTube Shorts,1.8,7.78,3,29,8.01,4.7,Medium,9.42,6.45,58.1
USR10114,18.0,Female,Suburban,TikTok,6.58,15.04,15,42,6.13,3.1,High,5.47,3.2,13.3
USR10115,39.0,Male,Suburban,Tiktok,2.68,5.92,8,38,7.63,5.5,High,8.67,4.69,37.9
USR10116,26.0,male,Urban,TikTok,3.71,11.62,11,54,8.41,3.4,low,7.92,5.92,38.6
USR10117,27.0,male,Urban,TikTok,3.62,7.26,9,42,7.96,5.2,Medium,7.87,6.4,45.2
USR10118,32.0,Female,Urban,YT Shorts,0.78,3.18,1,0,6.35,3.8,Medium,8.41,6.64,
USR10119,32.0,Female,Suburban,TikTok,2.89,6.01,11,51,8.25,5.7,Low,7.23,5.39,41.8
USR10120,35.0,Male,Rural,Instagram Reels,4.59,14.22,8,26,6.46,2.5,High,5.93,4.43,35.5
USR10121,26.0,Male,Suburban,Instagram Reels,2.07,6.11,4,11,6.68,4.5,Low,8.83,7.01,51.6
USR10122,27.0,Female,Urban,Insta Reels,2.84,8.71,5,12,5.91,2.4,High,7.32,5.92,40.9
USR10123,30.0,Female,Suburban,YouTube Shorts,2.67,9.09,3,6,6.89,7.4,Medium,8.76,6.13,38.1
USR10124,15.0,Male,Urban,TikTok,5.72,11.45,13,62,6.27,2.4,Moderate,11,4.19,23.0
USR10125,37.0,Female,Rural,YouTube Shorts,0.45,5.91,5,23,9.21,5.8,Low,9.83,7.56,
USR10126,30.0,Male,Urban,TikTok,3.56,7.01,9,60,6.46,6.7,med,9.48,5.85,43.6
USR10127,32.0,Female,Rural,Instagram Reels,2.02,5.78,6,27,9.03,3.8,low,9.22,9.3,69.6
USR10128,25.0,Male,Urban,YouTube Shorts,2.16,6.55,4,6,7.18,5.6,Low,8.46,6.12,38.2
USR10129,29.0,Male,Urban,Tiktok,5.03,12.92,12,38,6.66,2.7,High,6.04,2.64,26.2
USR10130,25.0,Male,Urban,TikTok,2.97,6.09,8,,7.08,6.0,High,8.06,4.56,40.2
USR10131,22.0,Male,Urban,TikTok,4.0,12.51,11,53,6.57,4.0,Medium,4.77,3.88,27.2
USR10132,33.0,F,Rural,YouTube Shorts,0.89,5.47,1,0,8.68,5.9,Low,9.15,5.43,35.2
USR10133,30.0,Female,Suburban,TikTok,5.49,11.68,13,51,6.28,3.1,High,8.34,5.21,34.9
USR10134,18.0,Female,Rural,Tik Tok,3.98,8.41,11,32,6.02,5.5,High,6.98,3.89,24.1
USR10135,35.0,Female,Suburban,YouTube Shorts,1.31,5.81,1,1,9.09,6.3,Low,10.0,7.92,60.7
USR10136,34.0,Male,Suburban,Instagram Reels,2.27,6.73,8,32,8.08,4.7,Low,8.16,5.54,38.9
USR10137,37.0,Female,Suburban,TikTok,2.62,7.54,9,24,8.64,4.4,Low,7.27,5.77,62.0
USR10138,36.0,Male,Urban,Instagram Reels,0.67,2.0,3,21,6.86,6.5,Low,7.66,5.96,60.0
USR10139,15.0,Male,Rural,TikTok,4.47,7.88,11,21,6.32,4.2,High,6.77,4.76,30.0
USR10140,35.0,Female,Urban,YouTube Shorts,0.82,2.7,2,22,9.23,6.8,Low,9.32,8.57,57.1
USR10141,29.0,Male,Urban,YouTube Shorts,3.22,8.01,8,31,7.41,3.3,Low,9.77,7.78,56.3
USR10142,20.0,F,Urban,YouTube Shorts,4.34,9.58,10,35,8.02,2.8,Medium,7.57,5.75,42.3
USR10143,19.0,Female,Suburban,youtube_shorts,2.91,9.4,4,23,6.31,6.7,High,6.69,4.2,32.2
USR10144,30.0,Female,Rural,TikTok,3.62,10.43,7,29,6.07,3.1,High,6.59,3.78,26.4
USR10145,27.0,Male,Suburban,Insta Reels,1.52,7.26,4,,,4.2,LOW,9.17,7.7,53.3
USR10146,38.0,Male,Suburban,YouTube Shorts,0.3,6.5,1,7,8.11,5.5,Low,9.1,7.32,66.3
USR10147,15.0,Male,Suburban,YouTube Shorts,3.74,10.09,9,19,6.56,2.7,Medium,6.94,5.64,19.4
USR10148,25.0,Male,Urban,Instagram Reels,3.3,7.97,10,47,8.22,4.5,MEDIUM,8.5,5.91,37.6
USR10149,23.0,Male,Urban,Instagram Reels,3.09,12.04,5,14,7.18,2.8,L,6.8,5.93,48.7
USR10150,26.0,Male,Urban,TikTok,2.87,6.14,7,29,7.33,3.2,Low,7.41,4.67,36.8
USR10151,43.0,Female,Urban,YouTube Shorts,0.64,2.81,1,3,8.29,4.7,low,10.0,7.18,53.1
USR10152,22.0,,Urban,TikTok,4.85,12.7,12,23,7.34,0.1,High,5.98,4.98,38.9
USR10153,22.0,Male,Rural,TikTok,4.79,12.05,12,64,5.44,4.7,High,5.81,4.64,32.7
USR10154,23.0,FEMALE,Rural,YouTube Shorts,3.6,8.2,7,32,,6.3,High,6.6,3.26,34.2
USR10155,41.0,Male,Urban,YouTube Shorts,0.45,4.47,1,0,8.55,5.3,Low,9.99,7.72,61.9
USR10156,32.0,Male,Urban,YouTube Shorts,1.88,6.05,7,27,7.0,2.6,Medium,9.44,6.66,38.7
USR10157,36.0,Male,Urban,YouTube Shorts,3.84,5.91,8,34,7.2,5.3,MEDIUM,7.15,5.21,31.9
USR10158,26.0,Female,Urban,TikTok,2.42,6.5,6,35,7.3,5.5,Low,7.71,7.02,51.6
USR10159,37.0,Female,Urban,YouTube Shorts,1.34,-2,6,38,7.48,6.3,Low,8.82,6.88,53.7
USR10160,24.0,Male,Urban,Instagram Reels,3.15,9.53,6,27,7.66,2.7,medium,7.43,5.03,33.1
USR10161,20.0,Male,Suburban,Instagram Reels,2.13,5.43,4,18,8.06,6.1,Low,7.5,6.32,47.3
USR10162,18.0,Female,Urban,Instagram reels,4.59,11.6,12,44,7.45,3.0,Med,5.1,3.28,24.1
USR10163,17.0,Male,Suburban,TikTok,4.93,12.21,11,30,7.04,3.9,High,7.08,4.5,33.3
USR10164,31.0,Female,Suburban,tiktok,3.21,7.99,9,29,7.02,3.0,Medium,7.42,5.51,44.1
USR10165,26.0,Female,Suburban,instagram reels,3.48,6.71,10,47,6.84,5.9,Low,6.76,5.53,35.5
USR10166,25.0,,Rural,Instagram Reels,2.81,6.32,5,18,6.79,1.5,Medium,8.12,5.11,35.2
USR10167,20.0,Female,Urban,Instagram Reels,4.14,10.09,13,36,7.54,4.0,Medium,8.65,6.79,40.9
USR10168,15.0,Female,Urban,YOUTUBE SHORTS,3.88,9.98,13,43,6.57,5.2,Medium,8.39,6.59,45.5
USR10169,24.0,Female,Suburban,Instagram Reels,3.4,7.19,10,33,7.02,4.3,Med,8.56,6.07,41.9
USR10170,30.0,Female,Urban,Instagram Reels,4.96,10.23,10,55,6.42,1.7,High,7.54,5.46,35.1
USR10171,15.0,Male,Suburban,TikTok,5.29,12.21,14,59,6.3,1.9,High,4.92,1.46,11.3
USR10172,21.0,Female,Urban,Instagram Reels,4.46,9.05,11,49,6.3,5.0,High,7.4,4.22,29.5
USR10173,20.0,m,Suburban,Instagram Reels,3.72,9.09,10,37,6.95,3.2,Medium,6.96,3.95,25.7
USR10174,37.0,Female,Urban,TikTok,2.02,6.91,7,29,7.44,5.4,Low,7.16,6.13,48.2
USR10175,18.0,,Suburban,Instagram Reels,5.25,14.71,17,72,6.18,1.3,High,6.94,5.16,31.5
USR10176,30.0,Male,Suburban,TikTok,3.44,9.57,8,54,7.1,3.9,Low,7.29,5.23,35.9
USR10177,19.0,Female,Urban,Instagram Reels,3.97,9.67,12,42,8.29,3.7,Medium,8.65,6.41,40.3
USR10178,26.0,Female,Urban,YouTube Shorts,2.16,8.34,3,20,,6.0,Medium,9.87,7.06,56.1
USR10179,32.0,Non-binary,Urban,Instagram Reels,2.6,6.59,6,15,7.67,4.3,Medium,8.81,5.02,34.9
USR10180,32.0,Female,Suburban,TikTok,2.7,7.32,5,21,8.65,4.6,Low,7.06,4.37,31.3
USR10181,23.0,Female,Suburban,Instagram Reels,3.17,10.29,7,33,8.43,5.0,Low,8.11,6.0,
USR10182,32.0,Female,Urban,YouTube Shorts,3.67,9.3,13,45,8.73,4.8,low,8.38,5.39,50.4
USR10183,33.0,Male,Rural,TikTok,3.08,8.16,9,39,7.15,2.9,Medium,8.07,5.19,39.4
USR10184,26.0,Male,Suburban,YouTube Shorts,2.3,6.85,5,25,7.22,3.3,Low,8.39,5.75,45.2
USR10185,25.0,Non-binary,Suburban,Tik Tok,3.32,7.08,7,43,7.76,4.2,High,8.08,5.22,43.6
USR10186,21.0,Female,Urban,YOUTUBE SHORTS,3.45,8.49,10,53,6.73,5.6,High,8.06,4.97,32.7
USR10187,25.0,Female,Suburban,YouTube Shorts,3.25,7.63,9,,,5.6,Medium,8.1,7.21,54.8
USR10188,35.0,f,Urban,YouTube Shorts,2.11,6.61,13,55,7.22,4.0,Medium,8.97,6.91,50.5
USR10189,22.0,Female,Urban,TikTok,3.31,10.3,6,27,6.68,4.3,High,6.95,3.78,32.0
USR10190,29.0,Female,Suburban,Youtube Shorts,2.14,5.53,7,14,7.51,6.0,Low,9.7,5.63,45.4
USR10191,24.0,Male,Urban,YouTube Shorts,2.44,5.57,5,0,6.83,8.1,Low,5.09,5.53,25.3
USR10192,36.0,Female,Urban,YouTube Shorts,0.31,3.32,3,22,9.18,6.8,low,9.4,6.79,50.3
USR10193,35.0,Female,Urban,YouTube Shorts,0.44,2.0,6,13,7.73,,Low,8.69,6.77,53.8
USR10194,28.0,Female,Suburban,YouTube Shorts,3.49,11.1,9,19,6.79,2.8,H,8.66,4.7,29.3
USR10195,27.0,Female,Suburban,Instagram Reels,3.27,7.46,7,15,7.66,2.9,Low,7.23,6.06,47.1
USR10196,39.0,Male,Urban,YouTube Shorts,2.69,6.01,4,8,6.73,5.8,Medium,8.24,6.4,38.0
USR10197,42.0,Male,Urban,YOUTUBE SHORTS,1.98,6.32,5,15,6.23,5.1,High,6.48,4.07,34.9
USR10198,41.0,Male,Urban,YouTube Shorts,1.14,4.29,3,13,10.0,5.7,Low,10.0,8.73,61.3
USR10199,16.0,Male,Urban,TikTok,4.95,12.61,13,66,6.02,4.0,High,6.63,5.28,36.9
USR10200,36.0,Female,Urban,Instagram Reels,3.04,6.46,9,37,8.68,3.9,Low,9.13,7.53,49.5
USR10201,42.0,,Urban,YT Shorts,2.54,8.41,8,43,6.82,4.2,Medium,7.08,5.42,43.2
USR10202,36.0,Male,Rural,YouTube Shorts,1.12,2.0,3,29,9.69,4.7,Low,8.71,7.24,68.5
USR10203,33.0,Female,Urban,YouTube Shorts,2.08,6.2,5,0,6.56,7.4,Low,8.47,6.93,51.7
USR10204,26.0,Female,Urban,Instagram Reels,3.51,10.7,8,19,7.65,6.1,Low,7.59,6.4,55.5
USR10205,16.0,Male,Urban,Instagram Reels,5.23,13.22,11,44,6.47,2.4,Medium,5.78,4.36,34.7
USR10206,27.0,Non-binary,Urban,Instagram Reels,3.11,7.52,6,22,,1.5,Medium,9.38,6.05,36.2
USR10207,29.0,Female,Urban,YouTube Shorts,3.21,8.41,11,60,7.86,5.4,High  ,7.5,3.54,38.8
USR10208,44.0,Non-binary,Urban,YouTube Shorts,2.63,7.21,7,,7.53,3.5,Medium,7.73,6.06,48.3
USR10209,33.0,non-binary,Urban,YouTube Shorts,1.08,3.43,7,15,8.06,5.4,lo,10.0,6.68,46.0
USR10210,17.0,Female,Urban,TikTok,4.07,11.13,13,55,6.17,1.3,High,5.32,3.57,24.6
USR10211,38.0,Female,Urban,YouTube Shorts,2.1,4.83,4,8,7.9,6.1,Medium,7.12,4.49,46.8
